score,path,location,suffix,size_bytes,categories,function_count,class_count,argparse_arg_count,route_count,tiff_import_count
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000326.txt,generated_or_runtime_artifact,.txt,1501,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000327.txt,generated_or_runtime_artifact,.txt,463,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000328.txt,generated_or_runtime_artifact,.txt,1605,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000329.txt,generated_or_runtime_artifact,.txt,416,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000331.txt,generated_or_runtime_artifact,.txt,800,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000332.txt,generated_or_runtime_artifact,.txt,713,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000334.txt,generated_or_runtime_artifact,.txt,961,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000336.txt,generated_or_runtime_artifact,.txt,620,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000338.txt,generated_or_runtime_artifact,.txt,550,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000339.txt,generated_or_runtime_artifact,.txt,517,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000341.txt,generated_or_runtime_artifact,.txt,587,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000342.txt,generated_or_runtime_artifact,.txt,489,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000344.txt,generated_or_runtime_artifact,.txt,915,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000345.txt,generated_or_runtime_artifact,.txt,505,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000346.txt,generated_or_runtime_artifact,.txt,2391,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000348.txt,generated_or_runtime_artifact,.txt,515,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000349.txt,generated_or_runtime_artifact,.txt,2305,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000351.txt,generated_or_runtime_artifact,.txt,495,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000353.txt,generated_or_runtime_artifact,.txt,935,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000354.txt,generated_or_runtime_artifact,.txt,501,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000355.txt,generated_or_runtime_artifact,.txt,2459,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000357.txt,generated_or_runtime_artifact,.txt,725,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000360.txt,generated_or_runtime_artifact,.txt,546,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000361.txt,generated_or_runtime_artifact,.txt,2679,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000363.txt,generated_or_runtime_artifact,.txt,533,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000365.txt,generated_or_runtime_artifact,.txt,598,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000366.txt,generated_or_runtime_artifact,.txt,491,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000367.txt,generated_or_runtime_artifact,.txt,588,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000368.txt,generated_or_runtime_artifact,.txt,2108,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000369.txt,generated_or_runtime_artifact,.txt,1000,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000370.txt,generated_or_runtime_artifact,.txt,600,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000371.txt,generated_or_runtime_artifact,.txt,821,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000372.txt,generated_or_runtime_artifact,.txt,2632,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000373.txt,generated_or_runtime_artifact,.txt,1428,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000374.txt,generated_or_runtime_artifact,.txt,541,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000375.txt,generated_or_runtime_artifact,.txt,818,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000376.txt,generated_or_runtime_artifact,.txt,2654,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000377.txt,generated_or_runtime_artifact,.txt,937,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000378.txt,generated_or_runtime_artifact,.txt,543,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000379.txt,generated_or_runtime_artifact,.txt,501,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000380.txt,generated_or_runtime_artifact,.txt,2396,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000381.txt,generated_or_runtime_artifact,.txt,1592,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000382.txt,generated_or_runtime_artifact,.txt,546,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000383.txt,generated_or_runtime_artifact,.txt,615,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000384.txt,generated_or_runtime_artifact,.txt,2217,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000385.txt,generated_or_runtime_artifact,.txt,1004,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000386.txt,generated_or_runtime_artifact,.txt,509,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000387.txt,generated_or_runtime_artifact,.txt,572,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000388.txt,generated_or_runtime_artifact,.txt,2469,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000389.txt,generated_or_runtime_artifact,.txt,1162,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000390.txt,generated_or_runtime_artifact,.txt,511,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000391.txt,generated_or_runtime_artifact,.txt,546,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000392.txt,generated_or_runtime_artifact,.txt,2476,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000393.txt,generated_or_runtime_artifact,.txt,878,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000394.txt,generated_or_runtime_artifact,.txt,872,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000395.txt,generated_or_runtime_artifact,.txt,561,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000396.txt,generated_or_runtime_artifact,.txt,2393,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000397.txt,generated_or_runtime_artifact,.txt,1543,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000398.txt,generated_or_runtime_artifact,.txt,582,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000399.txt,generated_or_runtime_artifact,.txt,570,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000400.txt,generated_or_runtime_artifact,.txt,2610,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000401.txt,generated_or_runtime_artifact,.txt,1437,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000402.txt,generated_or_runtime_artifact,.txt,587,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000403.txt,generated_or_runtime_artifact,.txt,754,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000405.txt,generated_or_runtime_artifact,.txt,1423,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000406.txt,generated_or_runtime_artifact,.txt,550,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000407.txt,generated_or_runtime_artifact,.txt,858,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000408.txt,generated_or_runtime_artifact,.txt,2675,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000409.txt,generated_or_runtime_artifact,.txt,903,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000410.txt,generated_or_runtime_artifact,.txt,614,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000411.txt,generated_or_runtime_artifact,.txt,858,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000413.txt,generated_or_runtime_artifact,.txt,1817,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000414.txt,generated_or_runtime_artifact,.txt,891,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000415.txt,generated_or_runtime_artifact,.txt,781,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000416.txt,generated_or_runtime_artifact,.txt,2182,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000417.txt,generated_or_runtime_artifact,.txt,1544,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000418.txt,generated_or_runtime_artifact,.txt,608,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000419.txt,generated_or_runtime_artifact,.txt,555,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000421.txt,generated_or_runtime_artifact,.txt,1661,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000422.txt,generated_or_runtime_artifact,.txt,546,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000423.txt,generated_or_runtime_artifact,.txt,838,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000424.txt,generated_or_runtime_artifact,.txt,2176,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000426.txt,generated_or_runtime_artifact,.txt,848,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000427.txt,generated_or_runtime_artifact,.txt,531,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000428.txt,generated_or_runtime_artifact,.txt,2219,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000430.txt,generated_or_runtime_artifact,.txt,797,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000431.txt,generated_or_runtime_artifact,.txt,542,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000432.txt,generated_or_runtime_artifact,.txt,2639,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000434.txt,generated_or_runtime_artifact,.txt,547,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000435.txt,generated_or_runtime_artifact,.txt,527,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000436.txt,generated_or_runtime_artifact,.txt,2271,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000438.txt,generated_or_runtime_artifact,.txt,581,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000439.txt,generated_or_runtime_artifact,.txt,526,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000440.txt,generated_or_runtime_artifact,.txt,2321,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000442.txt,generated_or_runtime_artifact,.txt,998,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000443.txt,generated_or_runtime_artifact,.txt,852,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000444.txt,generated_or_runtime_artifact,.txt,2190,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000446.txt,generated_or_runtime_artifact,.txt,437,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000447.txt,generated_or_runtime_artifact,.txt,2099,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000448.txt,generated_or_runtime_artifact,.txt,506,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000450.txt,generated_or_runtime_artifact,.txt,505,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000451.txt,generated_or_runtime_artifact,.txt,560,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000453.txt,generated_or_runtime_artifact,.txt,1120,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000454.txt,generated_or_runtime_artifact,.txt,451,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000455.txt,generated_or_runtime_artifact,.txt,1602,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000456.txt,generated_or_runtime_artifact,.txt,1015,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000457.txt,generated_or_runtime_artifact,.txt,361,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000458.txt,generated_or_runtime_artifact,.txt,1633,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000459.txt,generated_or_runtime_artifact,.txt,1004,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000460.txt,generated_or_runtime_artifact,.txt,435,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000461.txt,generated_or_runtime_artifact,.txt,1899,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000462.txt,generated_or_runtime_artifact,.txt,639,table_visual_ocr,0,0,0,0,0
-17,local_data/organization/trace_net/ocr_route_scan_pack_tesseract_full/ocr_text/t_p_120_1176_p000463.txt,generated_or_runtime_artifact,.txt,398,table_visual_ocr,0,0,0,0,0
